president,subgroup,date,approve,approve_hi,approve_lo,disapprove,disapprove_hi,disapprove_lo,timestamp,spread,datetime,date_display
Joe Biden,Voters,01-07-22,43.43,47.818382,39.038816,51.98,57.242913,46.714655,10:50:23  7 Jan 2022,-8.55,2022-01-07 10:50:23,Jan. 07
Joe Biden,Voters,01-06-22,43.53,47.910069,39.145028,51.87,57.040425,46.702326,16:19:21  6 Jan 2022,-8.34,2022-01-06 16:19:21,Jan. 06
Joe Biden,Voters,01-05-22,43.36,47.776476,38.947021,51.93,57.146364,46.721659,11:52:21  5 Jan 2022,-8.57,2022-01-05 11:52:21,Jan. 05
Joe Biden,Voters,01-04-22,43.18,47.861582,38.499787,52.12,57.409792,46.829743,14:18:22  4 Jan 2022,-8.94,2022-01-04 14:18:22,Jan. 04
Joe Biden,Voters,01-03-22,43.19,47.421963,38.961809,52.17,57.462495,46.878624,09:43:52  3 Jan 2022,-8.98,2022-01-03 09:43:52,Jan. 03
Joe Biden,Voters,12-31-21,43.16,47.387769,38.934492,52.2,57.490743,46.911925,09:12:21 31 Dec 2021,-9.04,2021-12-31 09:12:21,Dec. 31
Joe Biden,Voters,12-30-21,43.2,47.422139,38.973478,52.15,57.390106,46.919671,09:43:20 30 Dec 2021,-8.96,2021-12-30 09:43:20,Dec. 30
Joe Biden,Voters,12-29-21,42.98,47.23702,38.729531,52.35,57.670843,47.032849,09:33:21 29 Dec 2021,-9.37,2021-12-29 09:33:21,Dec. 29
Joe Biden,Voters,12-28-21,42.94,47.177227,38.707509,52.34,57.562469,47.124903,09:38:22 28 Dec 2021,-9.4,2021-12-28 09:38:22,Dec. 28
Joe Biden,Voters,12-27-21,43.23,47.437285,39.014331,52.02,57.118028,46.912375,08:51:10 27 Dec 2021,-8.79,2021-12-27 08:51:10,Dec. 27
Joe Biden,Voters,12-23-21,43.23,47.437262,39.014354,52.02,57.117971,46.912432,15:05:21 23 Dec 2021,-8.79,2021-12-23 15:05:21,Dec. 23
Joe Biden,Voters,12-22-21,43.48,47.675131,39.275409,51.84,56.928275,46.755093,12:21:21 22 Dec 2021,-8.37,2021-12-22 12:21:21,Dec. 22
Joe Biden,Voters,12-21-21,43.58,47.914755,39.246639,52.4,57.201271,47.607474,20:53:20 21 Dec 2021,-8.82,2021-12-21 20:53:20,Dec. 21
Joe Biden,Voters,12-20-21,44.01,48.692904,39.332828,51.19,56.005427,46.38063,09:28:51 20 Dec 2021,-7.18,2021-12-20 09:28:51,Dec. 20
Joe Biden,Voters,12-17-21,44.01,48.69288,39.332852,51.19,56.00537,46.380688,16:48:20 17 Dec 2021,-7.18,2021-12-17 16:48:20,Dec. 17
Joe Biden,Voters,12-16-21,43.97,48.661767,39.273206,51.15,55.88983,46.403312,15:07:20 16 Dec 2021,-7.18,2021-12-16 15:07:20,Dec. 16
Joe Biden,Voters,12-15-21,44.1,48.721067,39.480186,51.02,55.606264,46.425852,20:27:20 15 Dec 2021,-6.92,2021-12-15 20:27:20,Dec. 15
Joe Biden,Voters,12-14-21,43.12,47.822101,38.423762,51.46,56.543511,46.367227,14:02:21 14 Dec 2021,-8.33,2021-12-14 14:02:21,Dec. 14
Joe Biden,Voters,12-13-21,42.61,46.983644,38.240639,51.52,56.583382,46.459937,09:38:49 13 Dec 2021,-8.91,2021-12-13 09:38:49,Dec. 13
Joe Biden,Voters,12-10-21,42.61,46.983644,38.240639,51.52,56.583382,46.459937,21:00:24 10 Dec 2021,-8.91,2021-12-10 21:00:24,Dec. 10
Joe Biden,Voters,12-09-21,42.48,46.843996,38.107439,51.56,56.605984,46.514676,13:02:20  9 Dec 2021,-9.08,2021-12-09 13:02:20,Dec. 09
Joe Biden,Voters,12-08-21,42.59,46.880759,38.293543,52.01,56.977058,47.052904,11:56:19  8 Dec 2021,-9.43,2021-12-08 11:56:19,Dec. 08
Joe Biden,Voters,12-07-21,42.67,47.098652,38.245832,52.04,57.247783,46.838652,20:13:19  7 Dec 2021,-9.37,2021-12-07 20:13:19,Dec. 07
Joe Biden,Voters,12-06-21,42.82,47.294964,38.345158,51.91,57.292786,46.520311,09:39:47  6 Dec 2021,-9.09,2021-12-06 09:39:47,Dec. 06
Joe Biden,Voters,12-03-21,42.82,47.294992,38.34513,51.91,57.292822,46.520276,09:31:19  3 Dec 2021,-9.09,2021-12-03 09:31:19,Dec. 03
Joe Biden,Voters,12-02-21,42.84,47.310253,38.377939,51.87,57.191045,46.54018,21:34:19  2 Dec 2021,-9.02,2021-12-02 21:34:19,Dec. 02
Joe Biden,Voters,12-01-21,42.62,47.154262,38.088343,51.62,57.204023,46.029933,13:15:19  1 Dec 2021,-9.0,2021-12-01 13:15:19,Dec. 01
Joe Biden,Voters,11-30-21,43.05,47.20093,38.899957,51.12,56.353965,45.894464,20:29:36 30 Nov 2021,-8.07,2021-11-30 20:29:36,Nov. 30
Joe Biden,Voters,11-29-21,43.13,47.477378,38.787345,51.72,56.694837,46.736488,09:18:14 29 Nov 2021,-8.58,2021-11-29 09:18:14,Nov. 29
Joe Biden,Voters,11-24-21,43.13,47.477378,38.787345,51.72,56.694837,46.736488,11:41:19 24 Nov 2021,-8.58,2021-11-24 11:41:19,Nov. 24
Joe Biden,Voters,11-23-21,42.45,46.946554,37.955801,52.35,57.398827,47.29217,20:21:18 23 Nov 2021,-9.89,2021-11-23 20:21:18,Nov. 23
Joe Biden,Voters,11-22-21,42.43,46.942224,37.921883,52.34,57.37689,47.310716,14:23:18 22 Nov 2021,-9.91,2021-11-22 14:23:18,Nov. 22
Joe Biden,Voters,11-21-21,42.53,47.094228,37.966626,52.35,57.450868,47.258586,13:25:32 21 Nov 2021,-9.82,2021-11-21 13:25:32,Nov. 21
Joe Biden,Voters,11-19-21,42.53,47.094228,37.966626,52.35,57.450868,47.258586,14:55:19 19 Nov 2021,-9.82,2021-11-19 14:55:19,Nov. 19
Joe Biden,Voters,11-18-21,42.25,46.763425,37.731053,52.36,57.536396,47.174115,21:20:19 18 Nov 2021,-10.11,2021-11-18 21:20:19,Nov. 18
Joe Biden,Voters,11-17-21,42.6,47.026826,38.178042,52.28,57.362891,47.193942,09:39:18 17 Nov 2021,-9.68,2021-11-17 09:39:18,Nov. 17
Joe Biden,Voters,11-16-21,42.41,47.048964,37.778328,52.3,57.532249,47.069622,09:42:18 16 Nov 2021,-9.89,2021-11-16 09:42:18,Nov. 16
Joe Biden,Voters,11-15-21,42.51,47.175915,37.851348,52.25,57.467736,47.028508,20:17:18 15 Nov 2021,-9.73,2021-11-15 20:17:18,Nov. 15
Joe Biden,Voters,11-14-21,42.85,47.419327,38.277694,51.54,56.795803,46.291728,13:13:30 14 Nov 2021,-8.7,2021-11-14 13:13:30,Nov. 14
Joe Biden,Voters,11-12-21,42.85,47.419357,38.277665,51.54,56.795804,46.291727,16:09:17 12 Nov 2021,-8.7,2021-11-12 16:09:17,Nov. 12
Joe Biden,Voters,11-11-21,42.48,46.990182,37.978991,51.75,57.064547,46.434276,12:28:17 11 Nov 2021,-9.26,2021-11-11 12:28:17,Nov. 11
Joe Biden,Voters,11-10-21,42.66,47.240969,38.082332,51.44,56.836473,46.034391,20:20:19 10 Nov 2021,-8.77,2021-11-10 20:20:19,Nov. 10
Joe Biden,Voters,11-09-21,42.56,46.889578,38.224646,52.11,57.731297,46.488063,09:39:17  9 Nov 2021,-9.55,2021-11-09 09:39:17,Nov. 09
Joe Biden,Voters,11-08-21,42.7,46.963053,38.433336,51.96,57.419459,46.492133,12:50:18  8 Nov 2021,-9.26,2021-11-08 12:50:18,Nov. 08
Joe Biden,Voters,11-07-21,43.21,47.176844,39.247927,50.74,55.802317,45.682459,13:54:35  7 Nov 2021,-7.53,2021-11-07 13:54:35,Nov. 07
Joe Biden,Voters,11-05-21,43.21,47.176844,39.247927,50.74,55.802317,45.682459,13:00:22  5 Nov 2021,-7.53,2021-11-05 13:00:22,Nov. 05
Joe Biden,Voters,11-04-21,43.61,47.593017,39.621922,50.67,55.857536,45.480072,20:33:32  4 Nov 2021,-7.06,2021-11-04 20:33:32,Nov. 04
Joe Biden,Voters,11-03-21,43.76,47.660216,39.869659,50.93,55.90664,45.962246,11:58:17  3 Nov 2021,-7.17,2021-11-03 11:58:17,Nov. 03
Joe Biden,Voters,11-02-21,43.33,47.34097,39.3207,51.13,56.27133,45.9937,11:58:18  2 Nov 2021,-7.8,2021-11-02 11:58:18,Nov. 02
Joe Biden,Voters,11-01-21,43.62,47.75807,39.48994,50.93,56.3056,45.54538,13:58:17  1 Nov 2021,-7.3,2021-11-01 13:58:17,Nov. 01
Joe Biden,Voters,10-31-21,43.54,47.72678,39.34399,50.98,56.39743,45.56884,12:39:16 31 Oct 2021,-7.45,2021-10-31 12:39:16,Oct. 31
Joe Biden,Voters,10-30-21,43.37,47.61871,39.11211,50.9,56.43128,45.36385,10:46:16 30 Oct 2021,-7.53,2021-10-30 10:46:16,Oct. 30
Joe Biden,Voters,10-29-21,43.44,47.74633,39.13004,50.64,56.26178,45.02517,13:50:16 29 Oct 2021,-7.21,2021-10-29 13:50:16,Oct. 29
Joe Biden,Voters,10-28-21,44.33,48.73557,39.92387,50.97,56.54324,45.3945,21:13:16 28 Oct 2021,-6.64,2021-10-28 21:13:16,Oct. 28
Joe Biden,Voters,10-27-21,44.35,48.88299,39.80893,50.78,56.55449,45.0003,18:12:05 27 Oct 2021,-6.43,2021-10-27 18:12:05,Oct. 27
Joseph R. Biden Jr.,Voters,10-26-21,43.93,48.588369,39.26194,51.06,57.063103,45.063537,09:40:16 26 Oct 2021,-7.14,2021-10-26 09:40:16,Oct. 26
Joseph R. Biden Jr.,Voters,10-25-21,43.94,48.536267,39.349714,51.15,57.073188,45.228142,09:47:36 25 Oct 2021,-7.21,2021-10-25 09:47:36,Oct. 25
Joseph R. Biden Jr.,Voters,10-22-21,43.94,48.536303,39.349678,51.15,57.073189,45.228141,20:48:14 22 Oct 2021,-7.21,2021-10-22 20:48:14,Oct. 22
Joseph R. Biden Jr.,Voters,10-21-21,44.5,48.976432,40.021516,50.17,55.797534,44.543688,17:15:18 21 Oct 2021,-5.67,2021-10-21 17:15:18,Oct. 21
Joseph R. Biden Jr.,Voters,10-20-21,44.26,48.739927,39.784045,50.94,56.139072,45.737349,20:39:14 20 Oct 2021,-6.68,2021-10-20 20:39:14,Oct. 20
Joseph R. Biden Jr.,Voters,10-19-21,44.19,48.987774,39.40034,49.96,55.876848,44.045388,16:01:14 19 Oct 2021,-5.77,2021-10-19 16:01:14,Oct. 19
Joseph R. Biden Jr.,Voters,10-18-21,44.61,49.384401,39.832787,49.76,56.122603,43.404421,09:16:36 18 Oct 2021,-5.15,2021-10-18 09:16:36,Oct. 18
Joseph R. Biden Jr.,Voters,10-15-21,44.61,49.384366,39.832822,49.76,56.122603,43.404421,13:12:15 15 Oct 2021,-5.15,2021-10-15 13:12:15,Oct. 15
Joseph R. Biden Jr.,Voters,10-14-21,44.41,49.222922,39.587083,49.91,56.279805,43.530419,21:09:15 14 Oct 2021,-5.5,2021-10-14 21:09:15,Oct. 14
Joseph R. Biden Jr.,Voters,10-13-21,44.36,49.172529,39.54286,49.9,56.244166,43.565162,12:47:14 13 Oct 2021,-5.55,2021-10-13 12:47:14,Oct. 13
Joseph R. Biden Jr.,Voters,10-12-21,44.0,48.812019,39.178397,49.56,56.524488,42.595544,09:33:15 12 Oct 2021,-5.56,2021-10-12 09:33:15,Oct. 12
Joseph R. Biden Jr.,Voters,10-11-21,44.02,48.844063,39.18645,49.58,56.531,42.630128,14:30:18 11 Oct 2021,-5.57,2021-10-11 14:30:18,Oct. 11
Joseph R. Biden Jr.,Voters,10-10-21,44.16,48.942398,39.379549,49.33,56.020491,42.636295,12:59:24 10 Oct 2021,-5.17,2021-10-10 12:59:24,Oct. 10
Joseph R. Biden Jr.,Voters,10-08-21,44.16,48.942398,39.379549,49.33,56.020491,42.636295,14:03:15  8 Oct 2021,-5.17,2021-10-08 14:03:15,Oct. 08
Joseph R. Biden Jr.,Voters,10-07-21,44.86,49.466126,40.250204,48.28,54.815271,41.746785,21:01:14  7 Oct 2021,-3.42,2021-10-07 21:01:14,Oct. 07
Joseph R. Biden Jr.,Voters,10-06-21,44.93,49.671079,40.197016,49.33,54.603749,44.061113,20:00:15  6 Oct 2021,-4.4,2021-10-06 20:00:15,Oct. 06
Joseph R. Biden Jr.,Voters,10-05-21,45.8,50.491925,41.117422,48.39,54.107867,42.669634,20:25:13  5 Oct 2021,-2.58,2021-10-05 20:25:13,Oct. 05
Joseph R. Biden Jr.,Voters,10-04-21,45.8,50.437296,41.156616,48.45,54.163598,42.727213,13:15:13  4 Oct 2021,-2.65,2021-10-04 13:15:13,Oct. 04
Joseph R. Biden Jr.,Voters,10-03-21,45.87,50.531429,41.20456,48.7,54.136663,43.256806,20:34:23  3 Oct 2021,-2.83,2021-10-03 20:34:23,Oct. 03
Joseph R. Biden Jr.,Voters,10-01-21,45.87,50.531429,41.20456,48.7,54.136663,43.256806,10:23:13  1 Oct 2021,-2.83,2021-10-01 10:23:13,Oct. 01
Joseph R. Biden Jr.,Voters,09-30-21,45.9,50.523857,41.266731,48.68,54.045975,43.318069,23:12:14 30 Sep 2021,-2.79,2021-09-30 23:12:14,Sep. 30
Joseph R. Biden Jr.,Voters,09-29-21,45.89,50.594168,41.178398,49.22,54.510006,43.938573,09:51:11 29 Sep 2021,-3.34,2021-09-29 09:51:11,Sep. 29
Joseph R. Biden Jr.,Voters,09-28-21,46.51,51.338386,41.675574,48.86,54.447863,43.264365,09:39:13 28 Sep 2021,-2.35,2021-09-28 09:39:13,Sep. 28
Joseph R. Biden Jr.,Voters,09-27-21,47.34,52.027052,42.653647,48.88,53.755577,44.000479,09:35:55 27 Sep 2021,-1.54,2021-09-27 09:35:55,Sep. 27
Joseph R. Biden Jr.,Voters,09-24-21,47.34,52.025465,42.650477,48.88,53.757681,44.001113,14:49:12 24 Sep 2021,-1.54,2021-09-24 14:49:12,Sep. 24
Joseph R. Biden Jr.,Voters,09-23-21,47.0,51.277933,42.71656,48.93,53.683788,44.185248,14:35:12 23 Sep 2021,-1.94,2021-09-23 14:35:12,Sep. 23
Joseph R. Biden Jr.,Voters,09-22-21,46.98,51.238979,42.721578,48.99,53.741277,44.23561,17:27:12 22 Sep 2021,-2.01,2021-09-22 17:27:12,Sep. 22
Joseph R. Biden Jr.,Voters,09-21-21,46.94,51.405774,42.466764,49.23,53.990282,44.473795,16:18:12 21 Sep 2021,-2.3,2021-09-21 16:18:12,Sep. 21
Joseph R. Biden Jr.,Voters,09-20-21,46.27,50.279643,42.269171,49.53,54.142401,44.910753,13:32:13 20 Sep 2021,-3.25,2021-09-20 13:32:13,Sep. 20
Joseph R. Biden Jr.,Voters,09-19-21,46.03,49.848512,42.202063,49.07,53.871745,44.271549,13:37:19 19 Sep 2021,-3.05,2021-09-19 13:37:19,Sep. 19
Joseph R. Biden Jr.,Voters,09-17-21,46.02,49.840196,42.192778,49.07,53.873799,44.2734,13:01:57 17 Sep 2021,-3.06,2021-09-17 13:01:57,Sep. 17
Joseph R. Biden Jr.,Voters,09-16-21,46.11,49.885871,42.331314,49.05,53.79234,44.312545,19:01:11 16 Sep 2021,-2.94,2021-09-16 19:01:11,Sep. 16
Joseph R. Biden Jr.,Voters,09-15-21,46.11,49.983836,42.229057,49.89,54.331034,45.446824,14:20:12 15 Sep 2021,-3.78,2021-09-15 14:20:12,Sep. 15
Joseph R. Biden Jr.,Voters,09-14-21,45.65,49.598026,41.693593,50.0,54.52508,45.474039,14:59:11 14 Sep 2021,-4.35,2021-09-14 14:59:11,Sep. 14
Joseph R. Biden Jr.,Voters,09-13-21,45.52,49.714433,41.320165,50.04,54.880723,45.193346,08:56:27 13 Sep 2021,-4.52,2021-09-13 08:56:27,Sep. 13
Joseph R. Biden Jr.,Voters,09-10-21,45.52,49.71131,41.324883,50.03,54.881466,45.185719,18:35:11 10 Sep 2021,-4.52,2021-09-10 18:35:11,Sep. 10
Joseph R. Biden Jr.,Voters,09-09-21,45.61,49.844384,41.382828,49.42,54.152205,44.688512,21:02:13  9 Sep 2021,-3.81,2021-09-09 21:02:13,Sep. 09
Joseph R. Biden Jr.,Voters,09-08-21,45.31,49.587392,41.040158,49.43,54.31416,44.549086,09:25:11  8 Sep 2021,-4.12,2021-09-08 09:25:11,Sep. 08
Joseph R. Biden Jr.,Voters,09-07-21,45.39,49.702665,41.084118,49.17,54.055648,44.281453,18:34:12  7 Sep 2021,-3.78,2021-09-07 18:34:12,Sep. 07
Joseph R. Biden Jr.,Voters,09-06-21,46.02,50.575451,41.472328,48.38,53.508224,43.249605,09:56:26  6 Sep 2021,-2.36,2021-09-06 09:56:26,Sep. 06
Joseph R. Biden Jr.,Voters,09-03-21,46.02,50.575509,41.47227,48.38,53.508225,43.249605,10:34:11  3 Sep 2021,-2.36,2021-09-03 10:34:11,Sep. 03
Joseph R. Biden Jr.,Voters,09-02-21,45.87,50.491017,41.251895,48.48,53.693336,43.272709,20:05:12  2 Sep 2021,-2.61,2021-09-02 20:05:12,Sep. 02
Joseph R. Biden Jr.,Voters,09-01-21,46.41,51.141979,41.675939,48.07,53.553386,42.593782,21:04:11  1 Sep 2021,-1.66,2021-09-01 21:04:11,Sep. 01
Joseph R. Biden Jr.,Voters,08-31-21,46.33,51.17651,41.49293,48.15,53.658945,42.650533,21:06:11 31 Aug 2021,-1.82,2021-08-31 21:06:11,Aug. 31
Joseph R. Biden Jr.,Voters,08-30-21,47.01,51.81215,42.206676,47.5,53.127893,41.874092,08:13:25 30 Aug 2021,-0.49,2021-08-30 08:13:25,Aug. 30
Joseph R. Biden Jr.,Voters,08-27-21,47.01,51.81215,42.206676,47.5,53.127893,41.874092,09:39:11 27 Aug 2021,-0.49,2021-08-27 09:39:11,Aug. 27
Joseph R. Biden Jr.,Voters,08-26-21,46.95,51.765126,42.134666,47.63,53.298375,41.952303,20:26:11 26 Aug 2021,-0.68,2021-08-26 20:26:11,Aug. 26
Joseph R. Biden Jr.,Voters,08-25-21,47.41,52.253819,42.560925,47.43,53.162289,41.69652,10:29:10 25 Aug 2021,-0.02,2021-08-25 10:29:10,Aug. 25
Joseph R. Biden Jr.,Voters,08-24-21,47.09,52.088178,42.101173,47.52,53.418423,41.612956,19:09:10 24 Aug 2021,-0.42,2021-08-24 19:09:10,Aug. 24
Joseph R. Biden Jr.,Voters,08-23-21,48.34,52.611085,44.067832,46.1,51.397297,40.808393,15:00:13 23 Aug 2021,2.24,2021-08-23 15:00:13,Aug. 23
Joseph R. Biden Jr.,Voters,08-22-21,49.47,53.974648,44.960565,46.1,51.517894,40.679317,09:28:10 22 Aug 2021,3.37,2021-08-22 09:28:10,Aug. 22
Joseph R. Biden Jr.,Voters,08-21-21,49.38,53.994288,44.765931,45.74,51.285503,40.202472,14:36:11 21 Aug 2021,3.64,2021-08-21 14:36:11,Aug. 21
Joseph R. Biden Jr.,Voters,08-20-21,49.38,53.994362,44.765857,45.74,51.285504,40.202471,17:28:11 20 Aug 2021,3.64,2021-08-20 17:28:11,Aug. 20
Joseph R. Biden Jr.,Voters,08-19-21,49.25,54.043945,44.447842,45.41,51.244621,39.58452,16:39:10 19 Aug 2021,3.83,2021-08-19 16:39:10,Aug. 19
Joseph R. Biden Jr.,Voters,08-18-21,49.39,54.252368,44.537021,45.15,51.065474,39.242387,18:34:09 18 Aug 2021,4.24,2021-08-18 18:34:09,Aug. 18
Joseph R. Biden Jr.,Voters,08-17-21,49.54,54.459468,44.620006,44.8,50.731523,38.868052,20:18:10 17 Aug 2021,4.74,2021-08-17 20:18:10,Aug. 17
Joseph R. Biden Jr.,Voters,08-16-21,49.95,54.726433,45.172653,44.57,50.240906,38.89947,09:37:24 16 Aug 2021,5.38,2021-08-16 09:37:24,Aug. 16
Joseph R. Biden Jr.,Voters,08-13-21,49.95,54.726356,45.17273,44.57,50.240905,38.899471,19:08:10 13 Aug 2021,5.38,2021-08-13 19:08:10,Aug. 13
Joseph R. Biden Jr.,Voters,08-12-21,50.44,55.16621,45.723759,44.12,49.882874,38.360714,19:50:11 12 Aug 2021,6.32,2021-08-12 19:50:11,Aug. 12
Joseph R. Biden Jr.,Voters,08-11-21,50.52,55.181692,45.864297,43.95,49.533209,38.368553,18:36:10 11 Aug 2021,6.57,2021-08-11 18:36:10,Aug. 11
Joseph R. Biden Jr.,Voters,08-10-21,50.77,55.622931,45.918252,43.62,49.428402,37.808248,20:19:10 10 Aug 2021,7.15,2021-08-10 20:19:10,Aug. 10
Joseph R. Biden Jr.,Voters,08-09-21,50.58,55.35906,45.806065,43.85,49.599401,38.108214,09:34:22  9 Aug 2021,6.73,2021-08-09 09:34:22,Aug. 09
Joseph R. Biden Jr.,Voters,08-06-21,50.58,55.35906,45.806065,43.85,49.599401,38.108214,21:05:09  6 Aug 2021,6.73,2021-08-06 21:05:09,Aug. 06
Joseph R. Biden Jr.,Voters,08-05-21,50.55,55.314164,45.783649,43.94,49.599725,38.284479,21:00:11  5 Aug 2021,6.61,2021-08-05 21:00:11,Aug. 05
Joseph R. Biden Jr.,Voters,08-04-21,50.57,55.49179,45.649784,43.69,49.491816,37.891357,14:15:10  4 Aug 2021,6.88,2021-08-04 14:15:10,Aug. 04
Joseph R. Biden Jr.,Voters,08-03-21,51.16,56.139388,46.173972,43.34,49.515585,37.172402,12:30:12  3 Aug 2021,7.81,2021-08-03 12:30:12,Aug. 03
Joseph R. Biden Jr.,Voters,08-02-21,51.05,55.998765,46.093379,44.54,49.389558,39.691313,09:30:23  2 Aug 2021,6.51,2021-08-02 09:30:23,Aug. 02
Joseph R. Biden Jr.,Voters,07-30-21,51.05,55.998765,46.093379,44.54,49.389558,39.691313,09:30:11 30 Jul 2021,6.51,2021-07-30 09:30:11,Jul. 30
Joseph R. Biden Jr.,Voters,07-29-21,51.08,56.024604,46.136197,44.51,49.308431,39.719424,21:40:10 29 Jul 2021,6.57,2021-07-29 21:40:10,Jul. 29
Joseph R. Biden Jr.,Voters,07-28-21,51.54,56.666177,46.411518,44.09,49.036444,39.148759,11:46:10 28 Jul 2021,7.45,2021-07-28 11:46:10,Jul. 28
Joseph R. Biden Jr.,Voters,07-27-21,52.1,57.235615,46.973407,43.61,48.552326,38.673534,10:19:09 27 Jul 2021,8.49,2021-07-27 10:19:09,Jul. 27
Joseph R. Biden Jr.,Voters,07-26-21,51.81,56.414723,47.209041,43.5,48.204494,38.789916,09:01:20 26 Jul 2021,8.31,2021-07-26 09:01:20,Jul. 26
Joseph R. Biden Jr.,Voters,07-23-21,51.81,56.41461,47.209153,43.5,48.204493,38.789917,13:35:10 23 Jul 2021,8.31,2021-07-23 13:35:10,Jul. 23
Joseph R. Biden Jr.,Voters,07-22-21,51.86,56.445034,47.269013,43.52,48.20032,38.830013,22:31:10 22 Jul 2021,8.34,2021-07-22 22:31:10,Jul. 22
Joseph R. Biden Jr.,Voters,07-21-21,51.76,56.396311,47.125983,43.53,48.187505,38.867406,15:36:09 21 Jul 2021,8.23,2021-07-21 15:36:09,Jul. 21
Joseph R. Biden Jr.,Voters,07-20-21,51.8,56.753541,46.838376,43.43,48.616138,38.238914,10:44:09 20 Jul 2021,8.37,2021-07-20 10:44:09,Jul. 20
Joseph R. Biden Jr.,Voters,07-19-21,51.67,56.663892,46.673552,43.45,48.620443,38.28336,09:43:08 19 Jul 2021,8.22,2021-07-19 09:43:08,Jul. 19
Joseph R. Biden Jr.,Voters,07-18-21,51.55,56.558748,46.544709,43.58,48.739641,38.41262,13:54:18 18 Jul 2021,7.98,2021-07-18 13:54:18,Jul. 18
Joseph R. Biden Jr.,Voters,07-16-21,51.55,56.558637,46.54482,43.58,48.73953,38.412732,09:30:11 16 Jul 2021,7.98,2021-07-16 09:30:11,Jul. 16
Joseph R. Biden Jr.,Voters,07-15-21,51.48,56.513882,46.446835,43.65,48.833127,38.472245,09:37:10 15 Jul 2021,7.83,2021-07-15 09:37:10,Jul. 15
Joseph R. Biden Jr.,Voters,07-14-21,51.56,56.520683,46.609255,43.57,48.616648,38.530156,11:42:09 14 Jul 2021,7.99,2021-07-14 11:42:09,Jul. 14
Joseph R. Biden Jr.,Voters,07-13-21,52.25,57.411112,47.095008,42.91,48.243803,37.580287,09:33:09 13 Jul 2021,9.34,2021-07-13 09:33:09,Jul. 13
Joseph R. Biden Jr.,Voters,07-12-21,52.55,57.476599,47.624831,43.04,48.41086,37.669389,09:47:19 12 Jul 2021,9.51,2021-07-12 09:47:19,Jul. 12
Joseph R. Biden Jr.,Voters,07-09-21,52.55,57.476599,47.624831,43.04,48.41086,37.669389,10:35:09  9 Jul 2021,9.51,2021-07-09 10:35:09,Jul. 09
Joseph R. Biden Jr.,Voters,07-08-21,52.6,57.500996,47.701611,43.05,48.379029,37.723693,22:05:09  8 Jul 2021,9.55,2021-07-08 22:05:09,Jul. 08
Joseph R. Biden Jr.,Voters,07-07-21,52.62,57.52242,47.724474,43.01,48.301503,37.725445,12:10:09  7 Jul 2021,9.61,2021-07-07 12:10:09,Jul. 07
Joseph R. Biden Jr.,Voters,07-06-21,52.88,58.040665,47.713459,43.19,48.148489,38.226178,11:50:15  6 Jul 2021,9.69,2021-07-06 11:50:15,Jul. 06
Joseph R. Biden Jr.,Voters,07-04-21,52.88,58.040548,47.713576,43.19,48.148376,38.226291,12:51:15  4 Jul 2021,9.69,2021-07-04 12:51:15,Jul. 04
Joseph R. Biden Jr.,Voters,07-02-21,52.88,58.040665,47.713459,43.19,48.148489,38.226178,11:21:08  2 Jul 2021,9.69,2021-07-02 11:21:08,Jul. 02
Joseph R. Biden Jr.,Voters,07-01-21,52.8,57.665595,47.925289,43.15,48.141984,38.155087,21:44:08  1 Jul 2021,9.65,2021-07-01 21:44:08,Jul. 01
Joseph R. Biden Jr.,Voters,06-30-21,52.81,57.71149,47.8991,43.17,48.248321,38.089775,13:13:09 30 Jun 2021,9.64,2021-06-30 13:13:09,Jun. 30
Joseph R. Biden Jr.,Voters,06-29-21,53.38,58.329557,48.428154,42.38,47.522565,37.245972,21:15:11 29 Jun 2021,10.99,2021-06-29 21:15:11,Jun. 29
Joseph R. Biden Jr.,Voters,06-28-21,53.4,58.122392,48.671157,42.34,47.29462,37.393463,09:50:14 28 Jun 2021,11.05,2021-06-28 09:50:14,Jun. 28
Joseph R. Biden Jr.,Voters,06-26-21,53.4,58.122392,48.671157,42.34,47.29462,37.393463,17:10:08 26 Jun 2021,11.05,2021-06-26 17:10:08,Jun. 26
Joseph R. Biden Jr.,Voters,06-25-21,53.21,57.800421,48.623356,42.99,47.325938,38.652479,10:14:09 25 Jun 2021,10.22,2021-06-25 10:14:09,Jun. 25
Joseph R. Biden Jr.,Voters,06-24-21,53.21,57.800421,48.623356,42.99,47.325938,38.652479,18:53:07 24 Jun 2021,10.22,2021-06-24 18:53:07,Jun. 24
Joseph R. Biden Jr.,Voters,06-23-21,52.66,57.364702,47.957141,43.23,47.583992,38.882349,18:54:07 23 Jun 2021,9.43,2021-06-23 18:54:07,Jun. 23
Joseph R. Biden Jr.,Voters,06-22-21,51.73,56.762748,46.692433,43.25,48.123096,38.379293,20:36:08 22 Jun 2021,8.48,2021-06-22 20:36:08,Jun. 22
Joseph R. Biden Jr.,Voters,06-21-21,51.88,57.192239,46.571922,43.07,48.143567,37.99455,08:17:17 21 Jun 2021,8.81,2021-06-21 08:17:17,Jun. 21
Joseph R. Biden Jr.,Voters,06-18-21,51.88,57.192239,46.571922,43.07,48.143567,37.99455,13:05:08 18 Jun 2021,8.81,2021-06-18 13:05:08,Jun. 18
Joseph R. Biden Jr.,Voters,06-17-21,51.76,57.107717,46.41293,43.09,48.153556,38.02034,20:59:08 17 Jun 2021,8.67,2021-06-17 20:59:08,Jun. 17
